,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Time of day,Status-Pickup,Request timestamp Hr,Supply,Demand
6251,5601,Airport,0.0,No Cars Available,2016-07-15 06:09:52,0,Early Morning,No Cars Available-Airport,6,0,1
6252,5595,City,0.0,No Cars Available,2016-07-15 06:10:06,0,Early Morning,No Cars Available-City,6,0,1
6253,5602,City,0.0,No Cars Available,2016-07-15 06:10:37,0,Early Morning,No Cars Available-City,6,0,1
6254,5592,City,0.0,No Cars Available,2016-07-15 06:10:58,0,Early Morning,No Cars Available-City,6,0,1
6255,5610,City,0.0,No Cars Available,2016-07-15 06:16:34,0,Early Morning,No Cars Available-City,6,0,1
6256,5607,City,0.0,No Cars Available,2016-07-15 06:18:51,0,Early Morning,No Cars Available-City,6,0,1
6257,5616,City,0.0,No Cars Available,2016-07-15 06:21:03,0,Early Morning,No Cars Available-City,6,0,1
6258,5611,City,0.0,No Cars Available,2016-07-15 06:21:15,0,Early Morning,No Cars Available-City,6,0,1
6259,5624,City,0.0,No Cars Available,2016-07-15 06:29:49,0,Early Morning,No Cars Available-City,6,0,1
6260,5625,City,0.0,No Cars Available,2016-07-15 06:31:11,0,Early Morning,No Cars Available-City,6,0,1
6261,5620,City,0.0,No Cars Available,2016-07-15 06:34:55,0,Early Morning,No Cars Available-City,6,0,1
6262,5633,City,0.0,No Cars Available,2016-07-15 06:41:27,0,Early Morning,No Cars Available-City,6,0,1
6263,5670,City,0.0,No Cars Available,2016-07-15 06:57:40,0,Early Morning,No Cars Available-City,6,0,1
6264,5657,City,0.0,No Cars Available,2016-07-15 07:01:00,0,Morning,No Cars Available-City,7,0,1
6265,5669,City,0.0,No Cars Available,2016-07-15 07:02:35,0,Morning,No Cars Available-City,7,0,1
6266,5658,City,0.0,No Cars Available,2016-07-15 07:03:18,0,Morning,No Cars Available-City,7,0,1
6267,5667,City,0.0,No Cars Available,2016-07-15 07:07:53,0,Morning,No Cars Available-City,7,0,1
6268,5680,City,0.0,No Cars Available,2016-07-15 07:08:09,0,Morning,No Cars Available-City,7,0,1
6269,5684,City,0.0,No Cars Available,2016-07-15 07:19:18,0,Morning,No Cars Available-City,7,0,1
6270,5695,City,0.0,No Cars Available,2016-07-15 07:26:20,0,Morning,No Cars Available-City,7,0,1
6271,5692,Airport,0.0,No Cars Available,2016-07-15 07:27:30,0,Morning,No Cars Available-Airport,7,0,1
6272,5693,City,0.0,No Cars Available,2016-07-15 07:27:37,0,Morning,No Cars Available-City,7,0,1
6273,5722,City,0.0,No Cars Available,2016-07-15 07:39:22,0,Morning,No Cars Available-City,7,0,1
6274,5712,City,0.0,No Cars Available,2016-07-15 07:39:41,0,Morning,No Cars Available-City,7,0,1
6275,5721,City,0.0,No Cars Available,2016-07-15 07:41:08,0,Morning,No Cars Available-City,7,0,1
6276,5727,City,0.0,No Cars Available,2016-07-15 07:41:36,0,Morning,No Cars Available-City,7,0,1
6277,5725,City,0.0,No Cars Available,2016-07-15 07:42:22,0,Morning,No Cars Available-City,7,0,1
6278,5726,City,0.0,No Cars Available,2016-07-15 07:46:01,0,Morning,No Cars Available-City,7,0,1
6279,5739,City,0.0,No Cars Available,2016-07-15 07:50:44,0,Morning,No Cars Available-City,7,0,1
6280,5744,City,0.0,No Cars Available,2016-07-15 07:55:54,0,Morning,No Cars Available-City,7,0,1
6281,5745,City,0.0,No Cars Available,2016-07-15 07:58:18,0,Morning,No Cars Available-City,7,0,1
6282,5747,City,0.0,No Cars Available,2016-07-15 07:58:52,0,Morning,No Cars Available-City,7,0,1
6283,5743,City,0.0,No Cars Available,2016-07-15 07:59:34,0,Morning,No Cars Available-City,7,0,1
6284,5758,City,0.0,No Cars Available,2016-07-15 08:06:06,0,Morning,No Cars Available-City,8,0,1
6285,5770,Airport,0.0,No Cars Available,2016-07-15 08:16:05,0,Morning,No Cars Available-Airport,8,0,1
6286,5762,City,0.0,No Cars Available,2016-07-15 08:23:09,0,Morning,No Cars Available-City,8,0,1
6287,5773,City,0.0,No Cars Available,2016-07-15 08:24:44,0,Morning,No Cars Available-City,8,0,1
6288,5776,City,0.0,No Cars Available,2016-07-15 08:25:08,0,Morning,No Cars Available-City,8,0,1
6289,5777,City,0.0,No Cars Available,2016-07-15 08:27:07,0,Morning,No Cars Available-City,8,0,1
6290,5779,City,0.0,No Cars Available,2016-07-15 08:27:56,0,Morning,No Cars Available-City,8,0,1
6291,5797,City,0.0,No Cars Available,2016-07-15 08:39:22,0,Morning,No Cars Available-City,8,0,1
6292,5803,City,0.0,No Cars Available,2016-07-15 08:40:46,0,Morning,No Cars Available-City,8,0,1
6293,5796,City,0.0,No Cars Available,2016-07-15 08:40:52,0,Morning,No Cars Available-City,8,0,1
6294,5804,City,0.0,No Cars Available,2016-07-15 08:42:40,0,Morning,No Cars Available-City,8,0,1
6295,5813,City,0.0,No Cars Available,2016-07-15 08:46:26,0,Morning,No Cars Available-City,8,0,1
6296,5810,City,0.0,No Cars Available,2016-07-15 08:46:52,0,Morning,No Cars Available-City,8,0,1
6297,5818,City,0.0,No Cars Available,2016-07-15 08:49:20,0,Morning,No Cars Available-City,8,0,1
6298,5819,City,0.0,No Cars Available,2016-07-15 08:49:20,0,Morning,No Cars Available-City,8,0,1
6299,5837,City,0.0,No Cars Available,2016-07-15 08:59:46,0,Morning,No Cars Available-City,8,0,1
6300,5829,City,0.0,No Cars Available,2016-07-15 09:01:29,0,Morning,No Cars Available-City,9,0,1
6301,5845,City,0.0,No Cars Available,2016-07-15 09:06:22,0,Morning,No Cars Available-City,9,0,1
6302,5841,City,0.0,No Cars Available,2016-07-15 09:07:25,0,Morning,No Cars Available-City,9,0,1
6303,5852,City,0.0,No Cars Available,2016-07-15 09:07:28,0,Morning,No Cars Available-City,9,0,1
6304,5840,City,0.0,No Cars Available,2016-07-15 09:07:45,0,Morning,No Cars Available-City,9,0,1
6305,5859,City,0.0,No Cars Available,2016-07-15 09:11:55,0,Morning,No Cars Available-City,9,0,1
6306,5858,City,0.0,No Cars Available,2016-07-15 09:14:50,0,Morning,No Cars Available-City,9,0,1
6307,5863,City,0.0,No Cars Available,2016-07-15 09:15:16,0,Morning,No Cars Available-City,9,0,1
6308,5882,City,0.0,No Cars Available,2016-07-15 09:32:02,0,Morning,No Cars Available-City,9,0,1
6309,5885,City,0.0,No Cars Available,2016-07-15 09:34:14,0,Morning,No Cars Available-City,9,0,1
6310,5881,City,0.0,No Cars Available,2016-07-15 09:36:17,0,Morning,No Cars Available-City,9,0,1
6311,5889,City,0.0,No Cars Available,2016-07-15 09:38:50,0,Morning,No Cars Available-City,9,0,1
6312,5909,City,0.0,No Cars Available,2016-07-15 10:00:54,0,Morning,No Cars Available-City,10,0,1
6313,5922,City,0.0,No Cars Available,2016-07-15 10:07:19,0,Morning,No Cars Available-City,10,0,1
6314,5931,City,0.0,No Cars Available,2016-07-15 10:10:48,0,Morning,No Cars Available-City,10,0,1
6315,5930,City,0.0,No Cars Available,2016-07-15 10:12:03,0,Morning,No Cars Available-City,10,0,1
6316,5934,Airport,0.0,No Cars Available,2016-07-15 10:12:18,0,Morning,No Cars Available-Airport,10,0,1
6317,5939,City,0.0,No Cars Available,2016-07-15 10:18:54,0,Morning,No Cars Available-City,10,0,1
6318,5937,City,0.0,No Cars Available,2016-07-15 10:20:55,0,Morning,No Cars Available-City,10,0,1
6319,5941,City,0.0,No Cars Available,2016-07-15 10:23:54,0,Morning,No Cars Available-City,10,0,1
6320,5946,City,0.0,No Cars Available,2016-07-15 10:28:33,0,Morning,No Cars Available-City,10,0,1
6321,5943,City,0.0,No Cars Available,2016-07-15 10:29:08,0,Morning,No Cars Available-City,10,0,1
6322,5954,City,0.0,No Cars Available,2016-07-15 10:44:46,0,Morning,No Cars Available-City,10,0,1
6323,5951,City,0.0,No Cars Available,2016-07-15 10:49:35,0,Morning,No Cars Available-City,10,0,1
6324,5959,City,0.0,No Cars Available,2016-07-15 10:53:00,0,Morning,No Cars Available-City,10,0,1
6325,5969,City,0.0,No Cars Available,2016-07-15 10:55:41,0,Morning,No Cars Available-City,10,0,1
6326,5965,City,0.0,No Cars Available,2016-07-15 10:57:44,0,Morning,No Cars Available-City,10,0,1
6327,5963,City,0.0,No Cars Available,2016-07-15 10:58:18,0,Morning,No Cars Available-City,10,0,1
6328,5968,City,0.0,No Cars Available,2016-07-15 11:08:29,0,Morning,No Cars Available-City,11,0,1
6329,5974,City,0.0,No Cars Available,2016-07-15 11:14:55,0,Morning,No Cars Available-City,11,0,1
6330,5975,City,0.0,No Cars Available,2016-07-15 11:15:11,0,Morning,No Cars Available-City,11,0,1
6331,5982,City,0.0,No Cars Available,2016-07-15 11:38:24,0,Morning,No Cars Available-City,11,0,1
6332,5985,City,0.0,No Cars Available,2016-07-15 11:41:48,0,Morning,No Cars Available-City,11,0,1
6333,5984,City,0.0,No Cars Available,2016-07-15 11:44:53,0,Morning,No Cars Available-City,11,0,1
6334,5995,City,0.0,No Cars Available,2016-07-15 11:52:19,0,Morning,No Cars Available-City,11,0,1
6335,5991,City,0.0,No Cars Available,2016-07-15 11:52:45,0,Morning,No Cars Available-City,11,0,1
6336,5997,City,0.0,No Cars Available,2016-07-15 11:54:33,0,Morning,No Cars Available-City,11,0,1
6337,5993,City,0.0,No Cars Available,2016-07-15 11:56:37,0,Morning,No Cars Available-City,11,0,1
6338,5999,City,0.0,No Cars Available,2016-07-15 12:00:50,0,Noon,No Cars Available-City,12,0,1
6339,5998,Airport,0.0,No Cars Available,2016-07-15 12:05:38,0,Noon,No Cars Available-Airport,12,0,1
6340,6005,City,0.0,No Cars Available,2016-07-15 12:12:45,0,Noon,No Cars Available-City,12,0,1
6341,6008,City,0.0,No Cars Available,2016-07-15 12:14:51,0,Noon,No Cars Available-City,12,0,1
6342,6011,City,0.0,No Cars Available,2016-07-15 12:21:13,0,Noon,No Cars Available-City,12,0,1
6343,6015,City,0.0,No Cars Available,2016-07-15 12:28:32,0,Noon,No Cars Available-City,12,0,1
6344,6012,Airport,0.0,No Cars Available,2016-07-15 12:29:07,0,Noon,No Cars Available-Airport,12,0,1
6345,6018,City,0.0,No Cars Available,2016-07-15 12:34:15,0,Noon,No Cars Available-City,12,0,1
6346,6019,City,0.0,No Cars Available,2016-07-15 12:40:38,0,Noon,No Cars Available-City,12,0,1
6347,6023,City,0.0,No Cars Available,2016-07-15 12:42:42,0,Noon,No Cars Available-City,12,0,1
6348,6025,City,0.0,No Cars Available,2016-07-15 12:45:32,0,Noon,No Cars Available-City,12,0,1
6349,6022,City,0.0,No Cars Available,2016-07-15 12:50:24,0,Noon,No Cars Available-City,12,0,1
6350,6029,City,0.0,No Cars Available,2016-07-15 12:51:21,0,Noon,No Cars Available-City,12,0,1
6351,6028,Airport,0.0,No Cars Available,2016-07-15 12:52:31,0,Noon,No Cars Available-Airport,12,0,1
6352,6034,City,0.0,No Cars Available,2016-07-15 12:57:23,0,Noon,No Cars Available-City,12,0,1
6353,6036,City,0.0,No Cars Available,2016-07-15 13:04:46,0,Noon,No Cars Available-City,13,0,1
6354,6040,City,0.0,No Cars Available,2016-07-15 13:09:54,0,Noon,No Cars Available-City,13,0,1
6355,6041,Airport,0.0,No Cars Available,2016-07-15 13:10:11,0,Noon,No Cars Available-Airport,13,0,1
6356,6038,City,0.0,No Cars Available,2016-07-15 13:10:25,0,Noon,No Cars Available-City,13,0,1
6357,6043,City,0.0,No Cars Available,2016-07-15 13:14:10,0,Noon,No Cars Available-City,13,0,1
6358,6044,City,0.0,No Cars Available,2016-07-15 13:17:58,0,Noon,No Cars Available-City,13,0,1
6359,6047,City,0.0,No Cars Available,2016-07-15 13:25:52,0,Noon,No Cars Available-City,13,0,1
6360,6048,City,0.0,No Cars Available,2016-07-15 13:29:51,0,Noon,No Cars Available-City,13,0,1
6361,6051,City,0.0,No Cars Available,2016-07-15 13:30:10,0,Noon,No Cars Available-City,13,0,1
6362,6052,City,0.0,No Cars Available,2016-07-15 13:34:37,0,Noon,No Cars Available-City,13,0,1
6363,6054,City,0.0,No Cars Available,2016-07-15 13:35:15,0,Noon,No Cars Available-City,13,0,1
6364,6053,City,0.0,No Cars Available,2016-07-15 13:35:57,0,Noon,No Cars Available-City,13,0,1
6365,6061,City,0.0,No Cars Available,2016-07-15 13:41:06,0,Noon,No Cars Available-City,13,0,1
6366,6059,Airport,0.0,No Cars Available,2016-07-15 13:44:09,0,Noon,No Cars Available-Airport,13,0,1
6367,6060,City,0.0,No Cars Available,2016-07-15 13:44:15,0,Noon,No Cars Available-City,13,0,1
6368,6065,City,0.0,No Cars Available,2016-07-15 13:57:54,0,Noon,No Cars Available-City,13,0,1
6369,6068,City,0.0,No Cars Available,2016-07-15 13:58:07,0,Noon,No Cars Available-City,13,0,1
6370,6071,City,0.0,No Cars Available,2016-07-15 14:00:19,0,Noon,No Cars Available-City,14,0,1
6371,6070,City,0.0,No Cars Available,2016-07-15 14:04:06,0,Noon,No Cars Available-City,14,0,1
6372,6072,City,0.0,No Cars Available,2016-07-15 14:05:38,0,Noon,No Cars Available-City,14,0,1
6373,6069,City,0.0,No Cars Available,2016-07-15 14:06:37,0,Noon,No Cars Available-City,14,0,1
6374,6077,City,0.0,No Cars Available,2016-07-15 14:10:05,0,Noon,No Cars Available-City,14,0,1
6375,6075,City,0.0,No Cars Available,2016-07-15 14:10:43,0,Noon,No Cars Available-City,14,0,1
6376,6078,City,0.0,No Cars Available,2016-07-15 14:18:01,0,Noon,No Cars Available-City,14,0,1
6377,6084,City,0.0,No Cars Available,2016-07-15 14:21:03,0,Noon,No Cars Available-City,14,0,1
6378,6085,City,0.0,No Cars Available,2016-07-15 14:23:03,0,Noon,No Cars Available-City,14,0,1
6379,6083,City,0.0,No Cars Available,2016-07-15 14:26:34,0,Noon,No Cars Available-City,14,0,1
6380,6094,City,0.0,No Cars Available,2016-07-15 14:35:30,0,Noon,No Cars Available-City,14,0,1
6381,6097,City,0.0,No Cars Available,2016-07-15 14:36:17,0,Noon,No Cars Available-City,14,0,1
6382,6092,Airport,0.0,No Cars Available,2016-07-15 14:38:06,0,Noon,No Cars Available-Airport,14,0,1
6383,6096,City,0.0,No Cars Available,2016-07-15 14:38:55,0,Noon,No Cars Available-City,14,0,1
6384,6095,City,0.0,No Cars Available,2016-07-15 14:40:10,0,Noon,No Cars Available-City,14,0,1
6385,6099,City,0.0,No Cars Available,2016-07-15 14:41:44,0,Noon,No Cars Available-City,14,0,1
6386,6109,City,0.0,No Cars Available,2016-07-15 15:01:11,0,Noon,No Cars Available-City,15,0,1
6387,6105,City,0.0,No Cars Available,2016-07-15 15:02:50,0,Noon,No Cars Available-City,15,0,1
6388,6110,City,0.0,No Cars Available,2016-07-15 15:05:13,0,Noon,No Cars Available-City,15,0,1
6389,6104,City,0.0,No Cars Available,2016-07-15 15:08:25,0,Noon,No Cars Available-City,15,0,1
6390,6115,Airport,0.0,No Cars Available,2016-07-15 15:12:08,0,Noon,No Cars Available-Airport,15,0,1
6391,6119,City,0.0,No Cars Available,2016-07-15 15:24:26,0,Noon,No Cars Available-City,15,0,1
6392,6121,City,0.0,No Cars Available,2016-07-15 15:27:59,0,Noon,No Cars Available-City,15,0,1
6393,6126,City,0.0,No Cars Available,2016-07-15 15:28:37,0,Noon,No Cars Available-City,15,0,1
6394,6123,City,0.0,No Cars Available,2016-07-15 15:29:25,0,Noon,No Cars Available-City,15,0,1
6395,6125,City,0.0,No Cars Available,2016-07-15 15:32:54,0,Noon,No Cars Available-City,15,0,1
6396,6127,City,0.0,No Cars Available,2016-07-15 15:34:16,0,Noon,No Cars Available-City,15,0,1
6397,6130,City,0.0,No Cars Available,2016-07-15 15:37:15,0,Noon,No Cars Available-City,15,0,1
6398,6128,City,0.0,No Cars Available,2016-07-15 15:38:20,0,Noon,No Cars Available-City,15,0,1
6399,6135,City,0.0,No Cars Available,2016-07-15 15:42:12,0,Noon,No Cars Available-City,15,0,1
6400,6134,City,0.0,No Cars Available,2016-07-15 15:46:11,0,Noon,No Cars Available-City,15,0,1
6401,6136,City,0.0,No Cars Available,2016-07-15 15:46:19,0,Noon,No Cars Available-City,15,0,1
6402,6137,Airport,0.0,No Cars Available,2016-07-15 15:50:27,0,Noon,No Cars Available-Airport,15,0,1
6403,6138,City,0.0,No Cars Available,2016-07-15 15:52:06,0,Noon,No Cars Available-City,15,0,1
6404,6143,City,0.0,No Cars Available,2016-07-15 15:54:55,0,Noon,No Cars Available-City,15,0,1
6405,6144,City,0.0,No Cars Available,2016-07-15 16:07:31,0,Evening,No Cars Available-City,16,0,1
6406,6149,City,0.0,No Cars Available,2016-07-15 16:18:59,0,Evening,No Cars Available-City,16,0,1
6407,6146,Airport,0.0,No Cars Available,2016-07-15 16:19:03,0,Evening,No Cars Available-Airport,16,0,1
6408,6148,City,0.0,No Cars Available,2016-07-15 16:20:39,0,Evening,No Cars Available-City,16,0,1
6409,6155,City,0.0,No Cars Available,2016-07-15 16:24:44,0,Evening,No Cars Available-City,16,0,1
6410,6151,City,0.0,No Cars Available,2016-07-15 16:25:38,0,Evening,No Cars Available-City,16,0,1
6411,6154,City,0.0,No Cars Available,2016-07-15 16:25:51,0,Evening,No Cars Available-City,16,0,1
6412,6156,City,0.0,No Cars Available,2016-07-15 16:32:42,0,Evening,No Cars Available-City,16,0,1
6413,6162,City,0.0,No Cars Available,2016-07-15 16:37:26,0,Evening,No Cars Available-City,16,0,1
6414,6163,City,0.0,No Cars Available,2016-07-15 16:37:36,0,Evening,No Cars Available-City,16,0,1
6415,6161,City,0.0,No Cars Available,2016-07-15 16:38:45,0,Evening,No Cars Available-City,16,0,1
6416,6168,City,0.0,No Cars Available,2016-07-15 16:41:53,0,Evening,No Cars Available-City,16,0,1
6417,6169,City,0.0,No Cars Available,2016-07-15 16:42:53,0,Evening,No Cars Available-City,16,0,1
6418,6164,City,0.0,No Cars Available,2016-07-15 16:43:12,0,Evening,No Cars Available-City,16,0,1
6419,6165,City,0.0,No Cars Available,2016-07-15 16:43:36,0,Evening,No Cars Available-City,16,0,1
6420,6170,City,0.0,No Cars Available,2016-07-15 16:44:22,0,Evening,No Cars Available-City,16,0,1
6421,6166,City,0.0,No Cars Available,2016-07-15 16:46:33,0,Evening,No Cars Available-City,16,0,1
6422,6172,City,0.0,No Cars Available,2016-07-15 16:47:39,0,Evening,No Cars Available-City,16,0,1
6423,6171,City,0.0,No Cars Available,2016-07-15 16:51:23,0,Evening,No Cars Available-City,16,0,1
6424,6174,City,0.0,No Cars Available,2016-07-15 16:53:23,0,Evening,No Cars Available-City,16,0,1
6425,6177,City,0.0,No Cars Available,2016-07-15 17:00:26,0,Evening,No Cars Available-City,17,0,1
6426,6181,Airport,0.0,No Cars Available,2016-07-15 17:05:16,0,Evening,No Cars Available-Airport,17,0,1
6427,6178,City,0.0,No Cars Available,2016-07-15 17:06:38,0,Evening,No Cars Available-City,17,0,1
6428,6186,Airport,0.0,No Cars Available,2016-07-15 17:08:43,0,Evening,No Cars Available-Airport,17,0,1
6429,6184,Airport,0.0,No Cars Available,2016-07-15 17:08:54,0,Evening,No Cars Available-Airport,17,0,1
6430,6185,Airport,0.0,No Cars Available,2016-07-15 17:11:14,0,Evening,No Cars Available-Airport,17,0,1
6431,6195,City,0.0,No Cars Available,2016-07-15 17:13:58,0,Evening,No Cars Available-City,17,0,1
6432,6194,Airport,0.0,No Cars Available,2016-07-15 17:14:08,0,Evening,No Cars Available-Airport,17,0,1
6433,6183,Airport,0.0,No Cars Available,2016-07-15 17:14:28,0,Evening,No Cars Available-Airport,17,0,1
6434,6201,Airport,0.0,No Cars Available,2016-07-15 17:15:57,0,Evening,No Cars Available-Airport,17,0,1
6435,6188,Airport,0.0,No Cars Available,2016-07-15 17:16:13,0,Evening,No Cars Available-Airport,17,0,1
6436,6189,Airport,0.0,No Cars Available,2016-07-15 17:16:52,0,Evening,No Cars Available-Airport,17,0,1
6437,6206,Airport,0.0,No Cars Available,2016-07-15 17:22:03,0,Evening,No Cars Available-Airport,17,0,1
6438,6202,Airport,0.0,No Cars Available,2016-07-15 17:22:39,0,Evening,No Cars Available-Airport,17,0,1
6439,6200,Airport,0.0,No Cars Available,2016-07-15 17:22:51,0,Evening,No Cars Available-Airport,17,0,1
6440,6204,Airport,0.0,No Cars Available,2016-07-15 17:26:10,0,Evening,No Cars Available-Airport,17,0,1
6441,6207,Airport,0.0,No Cars Available,2016-07-15 17:27:28,0,Evening,No Cars Available-Airport,17,0,1
6442,6212,Airport,0.0,No Cars Available,2016-07-15 17:28:26,0,Evening,No Cars Available-Airport,17,0,1
6443,6222,Airport,0.0,No Cars Available,2016-07-15 17:28:39,0,Evening,No Cars Available-Airport,17,0,1
6444,6225,Airport,0.0,No Cars Available,2016-07-15 17:32:56,0,Evening,No Cars Available-Airport,17,0,1
6445,6218,Airport,0.0,No Cars Available,2016-07-15 17:34:28,0,Evening,No Cars Available-Airport,17,0,1
6446,6210,Airport,0.0,No Cars Available,2016-07-15 17:35:20,0,Evening,No Cars Available-Airport,17,0,1
6447,6215,Airport,0.0,No Cars Available,2016-07-15 17:35:39,0,Evening,No Cars Available-Airport,17,0,1
6448,6224,City,0.0,No Cars Available,2016-07-15 17:35:52,0,Evening,No Cars Available-City,17,0,1
6449,6220,Airport,0.0,No Cars Available,2016-07-15 17:36:15,0,Evening,No Cars Available-Airport,17,0,1
6450,6216,Airport,0.0,No Cars Available,2016-07-15 17:37:12,0,Evening,No Cars Available-Airport,17,0,1
6451,6223,Airport,0.0,No Cars Available,2016-07-15 17:37:12,0,Evening,No Cars Available-Airport,17,0,1
6452,6211,Airport,0.0,No Cars Available,2016-07-15 17:37:44,0,Evening,No Cars Available-Airport,17,0,1
6453,6219,Airport,0.0,No Cars Available,2016-07-15 17:39:44,0,Evening,No Cars Available-Airport,17,0,1
6454,6227,City,0.0,No Cars Available,2016-07-15 17:42:07,0,Evening,No Cars Available-City,17,0,1
6455,6238,Airport,0.0,No Cars Available,2016-07-15 17:44:18,0,Evening,No Cars Available-Airport,17,0,1
6456,6230,Airport,0.0,No Cars Available,2016-07-15 17:44:31,0,Evening,No Cars Available-Airport,17,0,1
6457,6244,Airport,0.0,No Cars Available,2016-07-15 17:46:24,0,Evening,No Cars Available-Airport,17,0,1
6458,6233,Airport,0.0,No Cars Available,2016-07-15 17:48:34,0,Evening,No Cars Available-Airport,17,0,1
6459,6240,Airport,0.0,No Cars Available,2016-07-15 17:48:55,0,Evening,No Cars Available-Airport,17,0,1
6460,6236,Airport,0.0,No Cars Available,2016-07-15 17:51:02,0,Evening,No Cars Available-Airport,17,0,1
6461,6234,Airport,0.0,No Cars Available,2016-07-15 17:51:18,0,Evening,No Cars Available-Airport,17,0,1
6462,6239,Airport,0.0,No Cars Available,2016-07-15 17:52:26,0,Evening,No Cars Available-Airport,17,0,1
6463,6241,Airport,0.0,No Cars Available,2016-07-15 17:54:59,0,Evening,No Cars Available-Airport,17,0,1
6464,6246,Airport,0.0,No Cars Available,2016-07-15 17:56:33,0,Evening,No Cars Available-Airport,17,0,1
6465,6255,Airport,0.0,No Cars Available,2016-07-15 17:57:07,0,Evening,No Cars Available-Airport,17,0,1
6466,6256,Airport,0.0,No Cars Available,2016-07-15 18:01:11,0,Evening,No Cars Available-Airport,18,0,1
6467,6251,Airport,0.0,No Cars Available,2016-07-15 18:02:07,0,Evening,No Cars Available-Airport,18,0,1
6468,6263,Airport,0.0,No Cars Available,2016-07-15 18:02:24,0,Evening,No Cars Available-Airport,18,0,1
6469,6258,Airport,0.0,No Cars Available,2016-07-15 18:03:01,0,Evening,No Cars Available-Airport,18,0,1
6470,6243,Airport,0.0,No Cars Available,2016-07-15 18:04:28,0,Evening,No Cars Available-Airport,18,0,1
6471,6259,Airport,0.0,No Cars Available,2016-07-15 18:04:51,0,Evening,No Cars Available-Airport,18,0,1
6472,6260,Airport,0.0,No Cars Available,2016-07-15 18:05:56,0,Evening,No Cars Available-Airport,18,0,1
6473,6268,Airport,0.0,No Cars Available,2016-07-15 18:06:23,0,Evening,No Cars Available-Airport,18,0,1
6474,6247,Airport,0.0,No Cars Available,2016-07-15 18:06:35,0,Evening,No Cars Available-Airport,18,0,1
6475,6269,Airport,0.0,No Cars Available,2016-07-15 18:06:52,0,Evening,No Cars Available-Airport,18,0,1
6476,6265,Airport,0.0,No Cars Available,2016-07-15 18:10:18,0,Evening,No Cars Available-Airport,18,0,1
6477,6266,Airport,0.0,No Cars Available,2016-07-15 18:10:20,0,Evening,No Cars Available-Airport,18,0,1
6478,6277,Airport,0.0,No Cars Available,2016-07-15 18:10:29,0,Evening,No Cars Available-Airport,18,0,1
6479,6282,Airport,0.0,No Cars Available,2016-07-15 18:12:14,0,Evening,No Cars Available-Airport,18,0,1
6480,6272,Airport,0.0,No Cars Available,2016-07-15 18:13:22,0,Evening,No Cars Available-Airport,18,0,1
6481,6275,Airport,0.0,No Cars Available,2016-07-15 18:13:56,0,Evening,No Cars Available-Airport,18,0,1
6482,6280,Airport,0.0,No Cars Available,2016-07-15 18:14:38,0,Evening,No Cars Available-Airport,18,0,1
6483,6283,Airport,0.0,No Cars Available,2016-07-15 18:14:52,0,Evening,No Cars Available-Airport,18,0,1
6484,6279,Airport,0.0,No Cars Available,2016-07-15 18:15:02,0,Evening,No Cars Available-Airport,18,0,1
6485,6264,Airport,0.0,No Cars Available,2016-07-15 18:15:40,0,Evening,No Cars Available-Airport,18,0,1
6486,6290,Airport,0.0,No Cars Available,2016-07-15 18:15:46,0,Evening,No Cars Available-Airport,18,0,1
6487,6276,Airport,0.0,No Cars Available,2016-07-15 18:16:11,0,Evening,No Cars Available-Airport,18,0,1
6488,6294,Airport,0.0,No Cars Available,2016-07-15 18:17:11,0,Evening,No Cars Available-Airport,18,0,1
6489,6285,Airport,0.0,No Cars Available,2016-07-15 18:18:28,0,Evening,No Cars Available-Airport,18,0,1
6490,6296,Airport,0.0,No Cars Available,2016-07-15 18:19:03,0,Evening,No Cars Available-Airport,18,0,1
6491,6287,Airport,0.0,No Cars Available,2016-07-15 18:19:55,0,Evening,No Cars Available-Airport,18,0,1
6492,6286,City,0.0,No Cars Available,2016-07-15 18:20:36,0,Evening,No Cars Available-City,18,0,1
6493,6289,Airport,0.0,No Cars Available,2016-07-15 18:22:01,0,Evening,No Cars Available-Airport,18,0,1
6494,6291,Airport,0.0,No Cars Available,2016-07-15 18:22:36,0,Evening,No Cars Available-Airport,18,0,1
6495,6293,Airport,0.0,No Cars Available,2016-07-15 18:23:02,0,Evening,No Cars Available-Airport,18,0,1
6496,6298,Airport,0.0,No Cars Available,2016-07-15 18:24:14,0,Evening,No Cars Available-Airport,18,0,1
6497,6295,Airport,0.0,No Cars Available,2016-07-15 18:24:55,0,Evening,No Cars Available-Airport,18,0,1
6498,6292,Airport,0.0,No Cars Available,2016-07-15 18:25:07,0,Evening,No Cars Available-Airport,18,0,1
6499,6312,Airport,0.0,No Cars Available,2016-07-15 18:25:29,0,Evening,No Cars Available-Airport,18,0,1
6500,6305,Airport,0.0,No Cars Available,2016-07-15 18:27:49,0,Evening,No Cars Available-Airport,18,0,1
6501,6307,City,0.0,No Cars Available,2016-07-15 18:28:55,0,Evening,No Cars Available-City,18,0,1
6502,6306,Airport,0.0,No Cars Available,2016-07-15 18:29:36,0,Evening,No Cars Available-Airport,18,0,1
6503,6315,Airport,0.0,No Cars Available,2016-07-15 18:30:33,0,Evening,No Cars Available-Airport,18,0,1
6504,6313,Airport,0.0,No Cars Available,2016-07-15 18:30:45,0,Evening,No Cars Available-Airport,18,0,1
6505,6308,Airport,0.0,No Cars Available,2016-07-15 18:30:48,0,Evening,No Cars Available-Airport,18,0,1
